course_code,course,year,day,time,module,type,location,professor,weeks,course_for
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,10:00 - 11:00,PS4032,TUT,3K, ANO5PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,11:00 - 12:00,PS4032,TUT,3J, ANO4PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,11:00 - 12:00,PS4032,TUT,3J, ANO4PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,12:00 - 13:00,SO4032,TUT,3D,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,12:00 - 13:00,SO4032,TUT,3D,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,12:00 - 13:00,SO4032,TUT,3E, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,12:00 - 13:00,SO4032,TUT,3E, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,12:00 - 13:00,SO4032,TUT,3F,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,12:00 - 13:00,SO4032,TUT,3F,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,13:00 - 14:00,SO4032,TUT,3S, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,13:00 - 14:00,SO4032,TUT,3S, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1A, MAHER PAUL MR,11,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1A, MAHER PAUL MR,12,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1A, MAHER PAUL MR,7,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1A, MAHER PAUL MR,"8-9,13","Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1A, POSTEN ANN-CHRISTIN DR,"1,4","Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1A, POSTEN ANN-CHRISTIN DR,"2,5-6","Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1A, POSTEN ANN-CHRISTIN DR,3,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1B, MAHER PAUL MR,11,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1B, MAHER PAUL MR,12,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1B, MAHER PAUL MR,7,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1B, MAHER PAUL MR,"8-9,13","Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1B, POSTEN ANN-CHRISTIN DR,"1,4","Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1B, POSTEN ANN-CHRISTIN DR,"2,5-6","Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,14:00 - 15:00,PS4032,LEC,1B, POSTEN ANN-CHRISTIN DR,3,"Online Yr 1,4"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,15:00 - 16:00,SO4002,LEC,1A, REID ELLEN MS,"1-9,11-13","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,15:00 - 16:00,SO4002,LEC,1B, REID ELLEN MS,"1-9,11-13","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,15:00 - 16:00,SO4032,TUT,3I,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,15:00 - 16:00,SO4032,TUT,3I,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,15:00 - 16:00,SO4032,TUT,3W, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,15:00 - 16:00,SO4032,TUT,3W, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,16:00 - 17:00,SO4032,TUT,3N,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,16:00 - 17:00,SO4032,TUT,3N,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,16:00 - 17:00,SO4032,TUT,3O, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,16:00 - 17:00,SO4032,TUT,3O, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,17:00 - 18:00,PS4032,TUT,3L, ANO6PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Monday,17:00 - 18:00,PS4032,TUT,3L, ANO6PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,09:00 - 10:00,SO4032,LEC,1A, CARR JAMES DR,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,09:00 - 10:00,SO4032,LEC,1A, CARR JAMES DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,10:00 - 12:00,PS4052,LAB,2D, O'BRIEN SANDRA MS,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,10:00 - 12:00,PS4052,LAB,2D, O'BRIEN SANDRA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,14:00 - 15:00,SO4032,TUT,3A,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,14:00 - 15:00,SO4032,TUT,3A,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,14:00 - 15:00,SO4032,TUT,3B,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,14:00 - 15:00,SO4032,TUT,3B,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,14:00 - 15:00,SO4032,TUT,3C,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,14:00 - 15:00,SO4032,TUT,3C,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,15:00 - 16:00,SO4032,TUT,3G,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,15:00 - 16:00,SO4032,TUT,3G,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,15:00 - 16:00,SO4032,TUT,3J, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,15:00 - 16:00,SO4032,TUT,3J, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,16:00 - 17:00,SO4002,TUT,3A, REID ELLEN MS,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,16:00 - 17:00,SO4002,TUT,3A, REID ELLEN MS,"4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1A, O'BRIEN SANDRA MS,"1,7,11","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1A, O'BRIEN SANDRA MS,"2-3,5-6,9,12","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1A, O'BRIEN SANDRA MS,4,"Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1A, O'BRIEN SANDRA MS,"8,13","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1B, O'BRIEN SANDRA MS,"1,7,11","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1B, O'BRIEN SANDRA MS,"2-3,5-6,9,12","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1B, O'BRIEN SANDRA MS,4,"Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Tuesday,17:00 - 18:00,PS4052,LEC,1B, O'BRIEN SANDRA MS,"8,13","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,09:00 - 11:00,PS4052,LAB,2C, O'BRIEN SANDRA MS,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,09:00 - 11:00,PS4052,LAB,2C, O'BRIEN SANDRA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,10:00 - 11:00,SO4032,TUT,3Y, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,10:00 - 11:00,SO4032,TUT,3Y, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,10:00 - 12:00,PS4042,TUT,3D, CREAVEN ANN-MARIE DR,4,Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,10:00 - 12:00,PS4042,TUT,3D, KINSELLA ELAINE DR,8,Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,12:00 - 14:00,PS4052,LAB,2B, O'BRIEN SANDRA MS,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,12:00 - 14:00,PS4052,LAB,2B, O'BRIEN SANDRA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,14:00 - 15:00,SO4032,TUT,3X, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,14:00 - 15:00,SO4032,TUT,3X, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,15:00 - 16:00,SO4032,TUT,3P, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,15:00 - 16:00,SO4032,TUT,3P, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,15:00 - 16:00,SO4032,TUT,3Q,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,15:00 - 16:00,SO4032,TUT,3Q,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,15:00 - 17:00,PS4052,LAB,2A, O'BRIEN SANDRA MS,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,15:00 - 17:00,PS4052,LAB,2A, O'BRIEN SANDRA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,PS4032,TUT,3G, ANO4PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,PS4032,TUT,3G, ANO4PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,PS4032,TUT,3H, ANO5PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,PS4032,TUT,3H, ANO5PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,PS4032,TUT,3I, ANO6PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,PS4032,TUT,3I, ANO6PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,SO4032,TUT,3U, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,16:00 - 17:00,SO4032,TUT,3U, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,17:00 - 18:00,SO4002,LEC,1A, REID ELLEN MS,"2-3,5-6,9,12","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,17:00 - 18:00,SO4002,LEC,1A, REID ELLEN MS,"8,13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,17:00 - 18:00,SO4002,LEC,1B, REID ELLEN MS,"1,7,11",Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,17:00 - 18:00,SO4002,LEC,1B, REID ELLEN MS,"2-3,5-6,9,12","Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,18:30 - 19:30,SO4032,LEC,1B, POWER MARTIN J DR,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,18:30 - 19:30,SO4032,LEC,1B, POWER MARTIN J DR,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,19:30 - 21:30,SO4032,TUT,3Z, POWER MARTIN J DR,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Wednesday,19:30 - 21:30,SO4032,TUT,3Z, POWER MARTIN J DR,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,09:00 - 11:00,PS4042,TUT,3B, CREAVEN ANN-MARIE DR,4,Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,09:00 - 11:00,PS4042,TUT,3B, KINSELLA ELAINE DR,8,Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,10:00 - 11:00,PS4032,TUT,3M, ANO4PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,10:00 - 11:00,PS4032,TUT,3M, ANO4PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,10:00 - 11:00,SO4032,TUT,3T, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,10:00 - 11:00,SO4032,TUT,3T, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,11:00 - 12:00,SO4032,TUT,3H,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,11:00 - 12:00,SO4032,TUT,3H,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,11:00 - 12:00,SO4032,TUT,3V, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,11:00 - 12:00,SO4032,TUT,3V, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,14:00 - 15:00,SO4032,TUT,3K,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,14:00 - 15:00,SO4032,TUT,3K,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,14:00 - 15:00,SO4032,TUT,3L,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,14:00 - 15:00,SO4032,TUT,3L,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,14:00 - 15:00,SO4032,TUT,3R, ANO4SOC ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,14:00 - 15:00,SO4032,TUT,3R, ANO4SOC ,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,15:00 - 16:00,PS4032,TUT,3N, ANO5PSY ,"1-2,4-6,8-9,11,13",Online Yr 4
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,15:00 - 16:00,PS4032,TUT,3N, ANO5PSY ,"3,7,12",Online Yr 4
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,15:00 - 16:00,SO4032,LEC,1A, CARR JAMES DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,16:00 - 17:00,SO4002,TUT,3B, REID ELLEN MS,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,16:00 - 17:00,SO4002,TUT,3B, REID ELLEN MS,"4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,17:00 - 18:00,SO4002,TUT,3C, REID ELLEN MS,"3,5-7,9,11-12",Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,1,Thursday,17:00 - 18:00,SO4002,TUT,3C, REID ELLEN MS,"4,8,13",Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 12:00,PS4032,TUT,3A, ANO4PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 12:00,PS4032,TUT,3A, ANO4PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 12:00,PS4032,TUT,3B, ANO5PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 12:00,PS4032,TUT,3B, ANO5PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 12:00,PS4032,TUT,3C, ANO6PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 12:00,PS4032,TUT,3C, ANO6PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 13:00,PS4042,TUT,3A, CREAVEN ANN-MARIE DR,4,Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,11:00 - 13:00,PS4042,TUT,3A, KINSELLA ELAINE DR,8,Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,12:00 - 13:00,PS4032,TUT,3D, ANO4PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,12:00 - 13:00,PS4032,TUT,3D, ANO4PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,12:00 - 13:00,PS4032,TUT,3E, ANO5PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,12:00 - 13:00,PS4032,TUT,3E, ANO5PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,12:00 - 13:00,PS4032,TUT,3F, ANO6PSY ,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,12:00 - 13:00,PS4032,TUT,3F, ANO6PSY ,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,13:00 - 15:00,PS4052,LAB,2E, O'BRIEN SANDRA MS,"1-3,5-7,9,11-12",Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,13:00 - 15:00,PS4052,LAB,2E, O'BRIEN SANDRA MS,"4,8,13",Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,15:00 - 16:00,SO4032,TUT,3M,,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,15:00 - 16:00,SO4032,TUT,3M,,"3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,15:00 - 17:00,PS4042,TUT,3C, CREAVEN ANN-MARIE DR,4,"Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,1,Friday,15:00 - 17:00,PS4042,TUT,3C, KINSELLA ELAINE DR,8,"Online Yr 1,3"
LM038,Bachelor of Arts in Psychology and Sociology,2,Monday,12:00 - 13:00,LA4032,TUT,3A, RYAN ANDREA DR,"1,4,7,11","Online Yr 1,2"
LM038,Bachelor of Arts in Psychology and Sociology,2,Monday,12:00 - 13:00,LA4032,TUT,3A, RYAN ANDREA DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Monday,12:00 - 13:00,PM4108,LEC,1C, PEARSON JILL MS,"3,7,12",Online Yr 4
LM038,Bachelor of Arts in Psychology and Sociology,2,Monday,16:00 - 17:00,PM4022,TUT,3K, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Monday,17:00 - 18:00,PM4022,TUT,3B, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 10:00,PM4108,LEC,1B, PEARSON JILL MS,"4,8,13",Online Yr 3
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 11:00,PM4108,LEC,1A, PEARSON JILL MS,"1,5,9","Online Yr 2,3,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 11:00,PM4108,LEC,1A, PEARSON JILL MS,"3,7,12","Online Yr 2,3"
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 11:00,PM4108,LEC,1B, PEARSON JILL MS,"1,5,9","Online Yr 2,3,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 11:00,PM4108,LEC,1B, PEARSON JILL MS,"2,6,11","Online Yr 3,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 11:00,PM4108,LEC,1B, PEARSON JILL MS,"3,7,12","Online Yr 2,3"
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 11:00,PM4108,LEC,1C, PEARSON JILL MS,"1,5,9","Online Yr 2,3,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,09:00 - 11:00,PM4108,LEC,1C, PEARSON JILL MS,"2,6,11","Online Yr 3,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,11:00 - 12:00,LA4032,TUT,3B, RYAN ANDREA DR,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,11:00 - 12:00,LA4032,TUT,3B, RYAN ANDREA DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,12:00 - 13:00,PM4022,TUT,3H, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,14:00 - 15:00,LA4032,TUT,3C, RYAN ANDREA DR,"1,4,7,11",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,14:00 - 15:00,LA4032,TUT,3C, RYAN ANDREA DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Tuesday,14:00 - 15:00,PM4022,TUT,3D, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Wednesday,09:00 - 10:00,PM4022,TUT,3A, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Wednesday,10:00 - 11:00,PM4022,TUT,3G, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Wednesday,11:00 - 12:00,PM4022,TUT,3C, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Thursday,11:00 - 12:00,PM4022,TUT,3J, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Thursday,15:00 - 16:00,PM4022,TUT,3I, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Thursday,16:00 - 17:00,PM4108,LEC,1A, PEARSON JILL MS,"2,6,11",Online Yr 2
LM038,Bachelor of Arts in Psychology and Sociology,2,Thursday,16:00 - 18:00,PM4108,LEC,1A, PEARSON JILL MS,"4,8,13","Online Yr 2,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Thursday,16:00 - 18:00,PM4108,LEC,1C, PEARSON JILL MS,"4,8,13","Online Yr 2,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Thursday,17:00 - 18:00,PM4022,TUT,3E, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Friday,12:00 - 13:00,PM4022,TUT,3M, TA1PER ,"1-9,11-13","Online Yr 2,3"
LM038,Bachelor of Arts in Psychology and Sociology,2,Friday,12:00 - 13:00,PM4022,TUT,3N, TA1PER ,"1-9,11-13","Online Yr 2,3"
LM038,Bachelor of Arts in Psychology and Sociology,2,Friday,13:00 - 14:00,PM4022,TUT,3L, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Friday,14:00 - 15:00,PM4022,TUT,3F, TA1PER ,"1-9,11-13",Online Yr 1
LM038,Bachelor of Arts in Psychology and Sociology,2,Friday,17:00 - 18:00,PM4108,TUT,3A, YARANON PAOLO MR,"1-9,11-13","Online Yr 2,3,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Friday,17:00 - 18:00,PM4108,TUT,3B, YARANON PAOLO MR,"1-9,11-13","Online Yr 2,3,4"
LM038,Bachelor of Arts in Psychology and Sociology,2,Friday,17:00 - 18:00,PM4108,TUT,3C, YARANON PAOLO MR,"1-9,11-13","Online Yr 2,3,4"
